,CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,PM2.5T,lat,lon
946,1,SF,20851,BA,QUANTUM CLEAN,44050 FREMONT BLVD,FREMONT,94538,8734,ALA,BAY AREA AQMD,,,0.27768113,0.12182989,,,,,,,37.50737,-121.94877
947,1,SF,20852,BA,QUANTUM CLEAN,44010 FREMONT BLVD,FREMONT,94538,8734,ALA,BAY AREA AQMD,,,0.0018806970000000002,0.001093526,,,,,,,37.5085,-121.94897
948,1,SF,21757,BA,QUANTUM CLEAN,3223 YALE WAY,FREMONT,94538,3479,ALA,BAY AREA AQMD,,,0.011575066,0.01012406,,,,,,,37.50999,-121.94462
949,1,SF,12001,BA,QUIKRETE NORTHERN CALIFORNIA,6950 STEVENSON BLVD,FREMONT,94538,3272,ALA,BAY AREA AQMD,,,0.14001429999999998,0.08572858,0.9999998,4.0066,0.01623565,17.202836652000002,15.806624595,10.647619139,37.50616,-121.99442
950,1,SF,7687,BA,R & S ERECTION,31298 SAN ANTONIO ST,HAYWARD,94544,3446,ALA,BAY AREA AQMD,,,0.03247661,0.032476599999999994,,,,,,,37.608,-122.04781
951,1,SF,12090,BA,R & S MANUFACTURING INC,33955 7TH STREET,UNION CITY,94587,3442,ALA,BAY AREA AQMD,,,0.9621697,0.9621697,,,,,,,37.59638,-122.01562
952,1,SF,23547,BA,"RADIO MIRCHI, INC","POLE PLZA AHN 18, POLE #110141241",OAKLAND,94608,7812,ALA,BAY AREA AQMD,,,0.00015199700000000002,0.000147983,0.000459,0.0021113020000000002,9.79e-07,0.000157169,0.000150882,0.000147267,37.8430595397949,-122.288665771484
953,1,SF,19191,BA,RALEYS #316,5420 SUNOL BOULEVARD,PLEASANTON,94566,5141,ALA,BAY AREA AQMD,,,0.004843557,0.00024838299999999997,0.0035048559999999998,0.002025098,3.826e-06,,,,37.65145,-121.87887
954,1,SF,20514,BA,"RAYBERN FOODS,LLC",6195 COLISEUM WAY,OAKLAND,94621,1541,ALA,BAY AREA AQMD,,,4.52195319,4.51620416,0.2883953,0.6407564,0.00384141,0.026053429,0.020960628999999998,0.016207349,37.75775,-122.20955
955,1,SF,9000,BA,RC READY MIX CO,1227 N GREENVILLE RD,LIVERMORE,94550,3273,ALA,BAY AREA AQMD,,,,,,,,2.137241879,1.966262889,1.325089425,37.69976,-121.69824
956,1,SF,21852,BA,READYTECH CORP,1801 HARBOR BAY PKWY,ALAMEDA,94502,4931,ALA,BAY AREA AQMD,,,0.0024995110000000003,0.002433497,0.0075479990000000005,0.03471919999999999,1.6095e-05,0.0004958380000000001,0.00047600400000000003,0.0004646,37.7261,-122.24287
957,1,SF,17809,BA,RECALL NORTH AMERICA,6730 REDEKER PLACE,NEWARK,94560,5093,ALA,BAY AREA AQMD,,,,,,,,6.249999,4.374999,2.625,37.52418,-122.02347
958,1,SF,10025,BA,RECLAMATION LLC,30970 SAN BENITO CT,HAYWARD,94544,5093,ALA,BAY AREA AQMD,,,,,,,,0.00093207,0.00059,0.0004418,37.61276,-122.05026
959,1,SF,13286,BA,"RELIABLE POWDER COATINGS, LLC",1577 FACTOR AVENUE,SAN LEANDRO,94577,3479,ALA,BAY AREA AQMD,,,0.265037785,0.26333865602,,,,0.04984425,0.02400001,0.002392524,37.70338,-122.1616
960,1,SF,12467,BA,REMODELING BY TCM INC,6756 CENTRAL AVE,NEWARK,94560,3088,ALA,BAY AREA AQMD,,,1.4060369,1.4059844359399998,,,,,,,37.52519,-122.02696
961,1,SF,8977,BA,RENTAL WORLD INC,6457 DUBLIN COURT,DUBLIN,94568,7353,ALA,BAY AREA AQMD,,,0.00659548,0.00659548,,,,,,,37.70345,-121.90916
962,1,SF,5095,BA,"REPUBLIC SERVICES VASCO ROAD, LLC",4001 N VASCO ROAD,LIVERMORE,94550,4953,ALA,BAY AREA AQMD,,,3045.8609286809997,80.537256991,126.65956201,33.1976392,36.008275493,143.982573961,46.453403402,19.219121819,37.74893,-121.72047
963,1,SF,21879,BA,"RESIN DESIGNS, LLC",39714 EUREKA DRIVE,NEWARK,94560,3089,ALA,BAY AREA AQMD,,,0.32056459,0.32056459,,,,,,,37.5104891555489,-121.99918220599
964,1,SF,22420,BA,RESTORATION MANAGEMENT COMPANY,4142 POINT EDEN WAY,HAYWARD,94545,8748,ALA,BAY AREA AQMD,,,0.000178709,0.000156407,0.000965412,0.002984831,5.4379999999999994e-06,0.000151411,0.000145354,0.000141872,37.62379,-122.12905
965,1,SF,19629,BA,REVANCE THERAPEUTICS INC,7555 GATEWAY BLVD,NEWARK,94560,2834,ALA,BAY AREA AQMD,,,0.001255464,0.0011528760000000002,0.002195953,0.02192515,2.5013000000000003e-05,0.00038513400000000003,0.000369729,0.00036087099999999997,37.5392866765345,-122.062774806275
966,1,SF,21740,BA,RH USA INC,"455 N CANYONS PKWY, STE B",LIVERMORE,94551,3844,ALA,BAY AREA AQMD,,,0.81640103,0.63886263,,,,,,,37.70545,-121.81394
967,1,SF,21655,BA,RICH PRODUCTS CORPORATION,1600 WHIPPLE ROAD,UNION CITY,94587,2053,ALA,BAY AREA AQMD,,,14.243073362999999,14.220750205999998,0.21738395,1.21684104,0.006676365,0.13174418300000001,0.102795063,0.075775886,37.60511,-122.04611
968,1,SF,19487,BA,RIDDELL/ALL AMERICAN SPORTS,32920 ALVARADO NILES BLVD,UNION CITY,94587,7941,ALA,BAY AREA AQMD,,,0.44525065,0.44485929952500003,,,0.0075,,,,37.5942498207259,-122.046498230894
969,1,SF,199,BA,"RIDGE FOUNDRY, INC",1554 DOOLITTLE DRIVE,SAN LEANDRO,94577,3321,ALA,BAY AREA AQMD,,,0.46399999999999997,0.46399999999999997,,,,0.182032608,0.113621024,0.081768652,37.71205,-122.18355
970,1,SF,15965,BA,RIGHT AWAY READY MIX,30100 UNION CITY BLVD,UNION CITY,94587,3273,ALA,BAY AREA AQMD,,,,,,,,1.303903538,1.1989110570000001,0.807801778,37.60255,-122.08145
971,1,SF,1095,BA,RIGHT AWAY REDY MIX INC,401 KENNEDY STREET,OAKLAND,94606,3273,ALA,BAY AREA AQMD,,,,,,,,10.724854439,9.866866085,6.649409756,37.77481,-122.23776
972,1,SF,13166,BA,RIGHT AWAY REDY MIX INC,307 EL CHARRO ROAD,PLEASANTON,94588,3273,ALA,BAY AREA AQMD,,,,,,,,3.49525653,3.21563574,2.16705863,37.6917065693536,-121.846451954677
973,1,SF,1241,BA,"RJ CHASE COMPANY, INC",4000 TARA COURT,UNION CITY,94587,3479,ALA,BAY AREA AQMD,,,0.23699185,0.23668022800000002,0.0057399999999999994,0.022997881,9.319200000000001e-05,0.000492,0.000492,0.000492,37.59941,-122.08266
974,1,SF,15225,BA,ROCHE MOLECULAR SYSTEMS INC,4300 HACIENDA DRIVE,PLEASANTON,94588,8734,ALA,BAY AREA AQMD,,,0.001114647,0.001085208,0.003366001,0.01548289,7.178e-06,0.000221117,0.000212272,0.000207186,37.69371,-121.89652
975,1,SF,17553,BA,ROHM AND HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,94545,2821,ALA,BAY AREA AQMD,,,20.370036374,20.314686502,0.7097936,4.324894099,0.013058083,0.11963441400000001,0.114469424,0.113952914,37.6297,-122.12567
976,1,SF,615,BA,"ROLLS-ROYCE ENGINE SERVICES - OAKLAND, INC",7200 EARHART ROAD,OAKLAND,94621,3724,ALA,BAY AREA AQMD,,,4.729925723,4.729913538,0.00035299999999999996,0.001505088,3.573e-06,0.030684555,0.021360779700000002,0.012741353419999999,37.73626,-122.21647
977,1,SF,1201,BA,"ROLLS-ROYCE ENGINE SERVICES - OAKLAND, INC",6701 OLD EARHART RD,OAKLAND,94621,8734,ALA,BAY AREA AQMD,,,0.313918741,0.254075373,0.853312959,9.62417296,3.6567285000000003,0.7878165079999999,0.769007177,0.7619536709999999,37.73818,-122.21818
978,1,SF,18461,BA,ROSE OF SHARON REHABILITATION,1600 LAKESHORE AVE,OAKLAND,94621,8063,ALA,BAY AREA AQMD,,,0.000108585,9.609600000000001e-05,0.00162624,0.001924417,3.045e-06,7.7475e-05,7.437600000000001e-05,7.259399999999999e-05,37.79972,-122.25531
979,1,SF,3314,BA,ROSELAWN CEMETERY,1240 N LIVERMORE AVE,LIVERMORE,94550,7261,ALA,BAY AREA AQMD,,,0.010782894,0.006223826,0.078433,0.16282589,0.000392822,0.003313008,0.002941262,0.0025943000000000003,37.695339,-121.774691
980,1,SF,21873,BA,"ROSS DRESS FOR LESS, INC","5130 HACIENDA DR, BLDG B",DUBLIN,94568,5137,ALA,BAY AREA AQMD,,,0.000399822,0.000319313,0.001857821,0.02940898,3.9259e-05,6.4416e-05,6.1839e-05,6.0358e-05,37.71041,-121.89039
981,1,SF,14607,BA,ROTUNDA PARTNERS II,300 FRANK OGAWA PLAZA,OAKLAND,94612,6552,ALA,BAY AREA AQMD,,,0.002108647,0.002064044,0.01754436,0.01425082,1.0875e-05,0.000324199,0.000311231,0.00030377400000000004,37.80577,-122.27102
982,1,SF,23098,BA,ROYAL COFFEE COMPANY,2523 BROADWAY,OAKLAND,94612,5812,ALA,BAY AREA AQMD,,,0.011190785,0.011143736999999999,0.000866667,0.003472385,1.4071e-05,0.042074285999999995,0.029474286000000002,0.017714286,37.81451,-122.26523
983,1,SF,21809,BA,"RUBY'S ROAST, LLC",2701 8TH STREET,BERKELEY,94710,5149,ALA,BAY AREA AQMD,,,0.010306846,0.007764513000000001,0.047123393,0.18880456699999998,0.0007650789999999999,0.0040126829999999995,0.0040126829999999995,0.0040126829999999995,37.85698,-122.2915
984,1,SF,18136,BA,"RUSSELL CITY ENERGY CO, LLC",3862 DEPOT ROAD,HAYWARD,94545,4911,ALA,BAY AREA AQMD,,,48.150589675,3.897866907,54.0947787,64.60909277,5.2545011619999995,21.940601269000002,18.808276086,15.926463280999998,37.63563,-122.13457
985,1,SF,14068,BA,S F BAY AREA RAPID TRANSIT DISTRICT,101 8TH STREET,OAKLAND,94607,9621,ALA,BAY AREA AQMD,,,0.001486195,0.001446944,0.004488000000000001,0.02064385,9.57e-06,0.000294823,0.00028303,0.000276249,37.7969608363162,-122.265650739104
986,1,SF,14073,BA,S F BAY AREA RAPID TRANSIT DISTRICT,3301 NORBRIDGE DRIVE,CASTRO VALLEY,94546,4931,ALA,BAY AREA AQMD,,,0.002313737,0.00225263,0.006987,0.03213871,1.4899e-05,0.000458985,0.000440625,0.000430069,37.69135,-122.07598
987,1,SF,14074,BA,S F BAY AREA RAPID TRANSIT DISTRICT,699 B STREET,HAYWARD,94541,9621,ALA,BAY AREA AQMD,,,0.000591101,0.000575489,0.0017850000000000001,0.00821062,3.806e-06,0.000117259,0.000112569,0.00010987200000000001,37.67011,-122.08827
988,1,SF,14075,BA,S F BAY AREA RAPID TRANSIT DISTRICT,5801 OWENS DRIVE,PLEASANTON,94588,9621,ALA,BAY AREA AQMD,,,0.0016381929999999998,0.001594927,0.004947,0.02275516,1.0549e-05,0.000324975,0.000311976,0.000304501,37.6987292780378,-121.890276641718
989,1,SF,22135,BA,S F BAY AREA RAPID TRANSIT DISTRICT,70 HEGENBERGER ROAD,OAKLAND,94621,4111,ALA,BAY AREA AQMD,,,0.02257799,0.02052622,0.07105231,0.4006716,0.00050025,0.009946214,0.009548365,0.009319602,37.72815,-122.19979
990,1,SF,22308,BA,"SAFETY-KLEEN OF CALIFORNIA, INC",6880 SMITH AVENUE,NEWARK,94560,2992,ALA,BAY AREA AQMD,,,3.541028252,3.0573203060000003,5.604261967999999,19.18614592,0.09548644,0.50624851,0.506219571,0.506202932,37.52089,-122.02029
991,1,SF,19696,BA,"SAFETY-KLEEN SYSTEMS, INC",400 MARKET STREET,OAKLAND,94607,4953,ALA,BAY AREA AQMD,,,0.004314888,0.003867024,,,,,,,37.80072,-122.28305
992,1,SF,22829,BA,SAFEWAY INC #1197,1790 DECOTO ROAD,UNION CITY,94587,5141,ALA,BAY AREA AQMD,,,0.02221857,0.008828571,0.09220953,0.0549356,5.5739999999999995e-06,0.00023542900000000003,0.00023542900000000003,0.00023542900000000003,37.58763,-122.01948
993,1,SF,22804,BA,SAFEWAY INC #1931,46848 MISSION BLVD,FREMONT,94539,5141,ALA,BAY AREA AQMD,,,0.01743825,0.009074216,0.29722659999999995,0.006266784,3.482e-06,6.1275e-05,6.1275e-05,6.1275e-05,37.4902349894159,-121.928938962993
994,1,SF,22828,BA,SAFEWAY INC #1953,7499 DUBLIN BLVD,DUBLIN,94568,5141,ALA,BAY AREA AQMD,,,0.008170178,0.0032464290000000003,0.03390715,0.02020083,2.05e-06,8.657100000000001e-05,8.657100000000001e-05,8.657100000000001e-05,37.70586,-121.92701
995,1,SF,22905,BA,SAFEWAY INC #2708,2227 SO SHORE CTR,ALAMEDA,94501,5141,ALA,BAY AREA AQMD,,,0.00035424,6.165e-06,4.9836e-05,1.5530000000000002e-06,2.9e-07,5.0999999999999995e-06,5.0999999999999995e-06,5.0999999999999995e-06,37.7565559775928,-122.251939108131
996,1,SF,22820,BA,SAFEWAY INC #2856,6790 BERNAL AVENUE,PLEASANTON,94566,5141,ALA,BAY AREA AQMD,,,0.000159696,1.6046e-05,2.588e-05,5.717999999999999e-06,6e-08,1.052e-06,1.052e-06,1.052e-06,37.656318,-121.899075
997,1,SF,23120,BA,SAFEWAY INC #768,20629 REDWOOD ROAD,CASTRO VALLEY,94546,5141,ALA,BAY AREA AQMD,,,0.01743825,0.009074216,0.29722659999999995,0.006266784,3.482e-06,6.1275e-05,6.1275e-05,6.1275e-05,37.69631,-122.07477
998,1,SF,9353,BA,SAFEWAY MILK PLANT,2000 ADAMS AVENUE,SAN LEANDRO,94577,2026,ALA,BAY AREA AQMD,,,0.16086706,0.0984964,1.9242995999999999,0.40741198,0.018653672,0.19346398,0.19346398,0.19346398,37.727119,-122.194165
999,1,SF,13705,BA,SAINT PAULS TOWER,100 BAY PLACE,OAKLAND,94610,6513,ALA,BAY AREA AQMD,,,0.004801318,0.00471211,0.012759999999999999,0.03203384,2.175e-05,0.00017255099999999998,0.00016564900000000003,0.00016168,37.81186,-122.26032
1000,1,SF,15748,BA,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,3401 E 12TH STREET,OAKLAND,94602,4911,ALA,BAY AREA AQMD,,,0.001715119,0.001684789,0.00093568,0.007258264,7.395e-06,0.000180005,0.000172805,0.000168664,37.77538,-122.22394
1001,1,SF,18658,BA,SAN FRANCISCO BAY BRIDGE TOLL PLAZA,BAY BRIDGE EAST,OAKLAND,94607,9229,ALA,BAY AREA AQMD,,,0.001538691,0.001398189,0.003107088,0.0265937,3.4256e-05,0.001515721,0.001455092,0.00142023,37.7983703613281,-122.271194458008
1002,1,SF,10360,BA,SAN FRANCISCO HERB AND NATURAL FOOD CO,47444 KATO ROAD,FREMONT,94538,2099,ALA,BAY AREA AQMD,,,0.00022380599999999998,0.000168615,0.001016667,0.004073376,1.6505999999999997e-05,0.028484137000000003,0.019965043000000002,0.012013883999999999,37.47886,-121.93163
1003,1,SF,12039,BA,SAN FRANCISCO ITALIAN FOODS,14054 CATALINA STREET,SAN LEANDRO,94577,2038,ALA,BAY AREA AQMD,,,2.1353793,2.12958684,0.10670330000000001,0.42751759999999994,0.001732397,0.016637419,0.014389993,0.012292395,37.69827,-122.17319
1004,1,SF,18476,BA,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,505 PALOMA WAY,SUNOL,94586,9229,ALA,BAY AREA AQMD,,,0.004747633,0.004711325,0.002705618,0.014846196,8.852000000000001e-06,0.00027946599999999997,0.000268288,0.000261861,37.5926454841123,-121.881817077766
1005,1,SF,20448,BA,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,8653 CALAVERAS RD,SUNOL,94586,4941,ALA,BAY AREA AQMD,,,0.00741292,0.006453945,0.06991774,0.12281680000000002,0.00023381200000000002,0.00423817,0.004068644000000001,0.003971166,37.536271448009,-121.852794415283
1006,1,SF,22146,BA,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,94578,8062,ALA,BAY AREA AQMD,,,1.4018e-05,1.3817e-05,5.2841000000000005e-05,8.6575e-05,5e-08,1.52e-06,1.46e-06,1.424e-06,37.7129,-122.1432
1007,1,SF,19777,BA,SAN LEANDRO SENIOR CENTER,13909 E 14TH STREET,SAN LEANDRO,94578,4911,ALA,BAY AREA AQMD,,,0.000407341,0.000373888,0.000712168,0.007110561,8.156e-06,0.000124909,0.00011991299999999999,0.00011704,37.71356,-122.14145
1008,1,SF,19548,BA,"SAN LEANDRO SENIOR HOUSING, INC",232 E 14TH STREET,SAN LEANDRO,94577,8361,ALA,BAY AREA AQMD,,,0.000283066,0.000247383,0.001171816,0.004707422,8.7e-06,0.000218357,0.00020962200000000002,0.00020459999999999999,37.73473,-122.16278
1009,1,SF,11058,BA,SAN LEANDRO SURGERY CENTER,15035 E 14TH STREET,SAN LEANDRO,94578,8062,ALA,BAY AREA AQMD,,,0.0034651829999999997,0.0034313290000000003,0.000999827,0.01013002,8.254e-06,0.000462514,0.00044401300000000005,0.000433375,37.70475,-122.12894
1010,1,SF,2340,BA,SAN LEANDRO WATER POLLUTION CONTROL PLANT,3000 DAVIS STREET,SAN LEANDRO,94577,4952,ALA,BAY AREA AQMD,,,0.8255329659999999,0.6509153879999999,0.30857658,1.22138053,0.048106011,0.007424922,0.007127925,0.006957153000000001,37.71486,-122.19282
1011,1,SF,15307,BA,SANMINA - SCI,8455 CABOT COURT,NEWARK,94560,3559,ALA,BAY AREA AQMD,,,5.416189,5.416189,,,,,,,37.51841,-122.047
1012,1,SF,16160,BA,SANMINA CORPORATION,42735 CHRISTY STREET,FREMONT,94538,3999,ALA,BAY AREA AQMD,,,0.6878083620000001,0.165909329589,0.18333312,0.7345427,0.002976532,0.015714269,0.015714269,0.015714269,37.50793,-121.97562
1013,1,SF,21891,BA,SANTA CLARA COUNTY ROADS AND AIRPORTS DEPARTMENT,47365 SAN ANTONIO VLLY RD,LIVERMORE,94550,9199,ALA,BAY AREA AQMD,,,0.526470746,0.52634544,0.004054060999999999,0.016088266,3.0551999999999995e-05,0.000991557,0.000951895,0.0009290889999999999,37.37758,-121.4852
1014,1,SF,20386,BA,"SATELLITE FIRST COMMUNITIES, L P",540 21ST STREET,OAKLAND,94612,8361,ALA,BAY AREA AQMD,,,0.000607989,0.000591932,0.0018359989999999998,0.004870938,3.915e-06,0.000120609,0.000115785,0.000113011,37.81081,-122.27055
1015,1,SF,18304,BA,SAVE MART SUPERMARKETS #704,3443 CASTRO VALLEY BLVD,CASTRO VALLEY,94546,5411,ALA,BAY AREA AQMD,,,0.01105781,0.0055978040000000005,0.00172,0.01360092,2.273e-06,4e-05,4e-05,4e-05,37.69483,-122.07589
1016,1,SF,17066,BA,"SAXCO INTERNATIONAL LLC, DBA CALIFORNIA GLASS",155 98TH AVENUE,OAKLAND,94603,5999,ALA,BAY AREA AQMD,,,0.00020266299999999998,0.00019731099999999998,0.000612,0.002815072,1.305e-06,0.000209559,0.00020117599999999999,0.000196357,37.72951,-122.19672
1017,1,SF,15352,BA,SBC ADVANCED SOLUTIONS INC,5130 HACIENDA DR,DUBLIN,94568,7373,ALA,BAY AREA AQMD,,,0.006202371999999999,0.005797371999999999,0.01159474,0.11409594,9.8744e-05,0.004041316,0.003879664,0.003786714,37.71041,-121.89039
1018,1,SF,208,BA,SCHNITZER STEEL PRODUCTS COMPANY,"ADELINE ST, FOOT OF",OAKLAND,94607,5093,ALA,BAY AREA AQMD,,,3.9917510000000003,3.9793309999999997,,,,0.43069306,0.27262868,0.20414853,37.81381,-122.28459
1019,1,SF,16499,BA,SEA WEST FEDERAL CREDIT UNION ALAMEDA,"COAST GUARD IS, BLDG 53",ALAMEDA,94501,6061,ALA,BAY AREA AQMD,,,0.00075712,0.0007352639999999999,0.001960703,0.007602098000000001,5.329e-06,0.000256129,0.00024588400000000003,0.000239993,37.77999,-122.24601
1020,1,SF,21777,BA,SEAGATE TECHNOLOGY LLC,47488 KATO ROAD,FREMONT,94538,3674,ALA,BAY AREA AQMD,,,0.8385199870000001,0.638989784,1.798283782,10.701921777999999,0.059615102999999996,0.317635705,0.317463688,0.317364778,37.47666,-121.93004
1021,1,SF,3921,BA,"SEAGATE TECHNOLOGY, LLC",47010 KATO ROAD,FREMONT,94538,3695,ALA,BAY AREA AQMD,,,4.709432837,4.0118052534199995,0.000636225,0.00526738,8.482000000000001e-06,0.021020926000000002,0.014752578999999998,0.008904225,37.48414,-121.93112
1022,1,SF,16801,BA,"SEARS, #1019",1700 STONERIDGE MALL RD,PLEASANTON,94588,5311,ALA,BAY AREA AQMD,,,0.000506658,0.000493276,0.0015300000000000001,0.007037676,3.262e-06,0.000100508,9.648700000000001e-05,9.4176e-05,37.69535,-121.926538
1023,1,SF,16804,BA,"SEARS, #1248",660 W WINTON AVENUE,HAYWARD,94545,5311,ALA,BAY AREA AQMD,,,3.4205e-05,3.3886999999999996e-05,0.00094383,7.4263e-05,1.7130000000000002e-06,5.5e-07,5.28e-07,5.15e-07,37.65374,-122.10282
1024,1,SF,16809,BA,"SEARS, #1698",6000 MOWRY AVENUE,NEWARK,94560,5311,ALA,BAY AREA AQMD,,,0.00030399400000000003,0.000295966,0.000918,0.004222605999999999,1.958e-06,6.0305e-05,5.7892e-05,5.6505e-05,37.5246637439428,-122.00775001313
1025,1,SF,18970,BA,SEARWAY PROPERTY,649 PACIFIC AVENUE,ALAMEDA,94501,4953,ALA,BAY AREA AQMD,,,0.01804053,0.01804054,,,,,,,37.77639,-122.27729
1026,1,SF,20607,BA,SEEO INC,3906 TRUST WAY,HAYWARD,94545,2836,ALA,BAY AREA AQMD,,,0.062131097,0.05874403,0.06239334,0.24998499999999998,0.0010129960000000002,0.0053479999999999995,0.0053479999999999995,0.0053479999999999995,37.62319,-122.1241
1027,1,SF,14928,BA,SEGALE BROS,1705 SABRE STREET,HAYWARD,94545,2434,ALA,BAY AREA AQMD,,,1.37038403,0.8505415835019999,,,,0.000214296,0.00015000700000000002,9.0004e-05,37.6568,-122.1275
1028,1,SF,13184,BA,SENBA USA INC,23431 CABOT BLVD,HAYWARD,94545,2099,ALA,BAY AREA AQMD,,,,,,,,0.15,0.105,0.063,37.6405049458336,-122.134919767616
1029,1,SF,15697,BA,SEVENTH STREET PROPERTIES II,700 HEINZ AVENUE,BERKELEY,94710,6513,ALA,BAY AREA AQMD,,,0.0009677160000000001,0.000942158,0.00101908,0.005700731,6.231e-06,0.000156157,0.000149911,0.000146319,37.85239,-122.29439
1030,1,SF,18531,BA,SEVENTH STREET PROPERTIES II,820 HEINZ AVENUE,BERKELEY,94710,6531,ALA,BAY AREA AQMD,,,0.000327639,0.000318986,0.0009894,0.004551032,2.11e-06,6.4995e-05,6.2395e-05,6.0899999999999996e-05,37.8531532102824,-122.293227870911
1031,1,SF,4003,BA,"SEW EURODRIVE, INC",30599 SAN ANTONIO ST,HAYWARD,94544,3566,ALA,BAY AREA AQMD,,,0.41518862,0.41518862,,,,,,,37.61748,-122.05004
1032,1,SF,21884,BA,"SF PARTNERS, LP",4860 TELEGRAPH AVE,OAKLAND,94609,6531,ALA,BAY AREA AQMD,,,0.002726251,0.0019045589486,,,,,,,37.83562,-122.26229
1033,1,SF,14664,BA,"SF TUBE, INC",23099 CONNECTICUT ST,HAYWARD,94545,3498,ALA,BAY AREA AQMD,,,3.0844869999999998,3.0844869999999998,,,,,,,37.64369,-122.13007
1034,1,SF,20171,BA,SFBART DISTRICT (LANEY COLLEGE),601 E 8TH AVENUE,OAKLAND,94606,4812,ALA,BAY AREA AQMD,,,0.00058486,0.000529106,0.002116436,0.008741149,1.3594e-05,0.00025013,0.000240124,0.00023437099999999998,37.7890437683258,-122.257526910756
1035,1,SF,22639,BA,"SFI PLEASANTON, LLC",4440 ROSEWOOD DRIVE,PLEASANTON,94588,5311,ALA,BAY AREA AQMD,,,0.004239185,0.003953723,0.0059987519999999996,0.0766775,6.96e-05,0.001857036,0.001782755,0.001740043,37.7008350340265,-121.882708491367
1036,1,SF,22640,BA,"SFI PLEASANTON, LLC",4420 ROSEWOOD DRIVE,PLEASANTON,94588,4812,ALA,BAY AREA AQMD,,,0.001655081,0.00161137,0.004998,0.02298974,1.0657e-05,0.000328325,0.000315192,0.000307641,37.700831826904,-121.882271696023
1037,1,SF,22641,BA,"SFI PLEASANTON, LLC",4430 ROSEWOOD DRIVE,PLEASANTON,94588,4812,ALA,BAY AREA AQMD,,,0.008774678000000001,0.007216511,0.016056906,0.091695894,0.00046490400000000003,0.008245997,0.008239966999999999,0.008236499999999999,37.7008342573953,-121.882490485209
1038,1,SF,22642,BA,"SFI PLEASANTON, LLC",4460 ROSEWOOD DRIVE,PLEASANTON,94588,6531,ALA,BAY AREA AQMD,,,8.444299999999999e-05,8.2213e-05,0.00025499999999999996,0.001172946,5.44e-07,1.6751e-05,1.6081e-05,1.5696e-05,37.7007730953601,-121.883112101868
1039,1,SF,16860,BA,"SFPP, L P","BAY STREET, OFF 7TH",OAKLAND,94666,4613,ALA,BAY AREA AQMD,,,0.00185824,0.00185824,,,,,,,37.80714,-122.30667
1040,1,SF,19040,BA,SHAKLEE CORPOATION,4747 WILLOW ROAD,PLEASANTON,94588,5122,ALA,BAY AREA AQMD,,,0.0008725219999999999,0.0008545919999999999,0.007264031,0.0059002690000000005,4.372e-06,0.00013421,0.000128842,0.000125755,37.69706,-121.89696
1041,1,SF,23034,BA,SHAKLEE CORPORATION,6920 KOLL CENTER PKWY,PLEASANTON,94566,2836,ALA,BAY AREA AQMD,,,0.000262549,0.000226867,0.0022686670000000003,0.004317603,8.7e-06,0.00022454400000000002,0.000215563,0.000210398,37.66191,-121.90409
1042,1,SF,9614,BA,SHELL OIL COMPANY,2996 SHATTUCK AVENUE,BERKELEY,94703,4953,ALA,BAY AREA AQMD,,,3.42e-07,3.42e-07,,,,0.000177627,0.00017052200000000002,0.000164305,37.85545,-122.26686
1043,1,SF,18468,BA,SHERWIN-WILLIAMS COMPANY #4394,1033 MONTAGUE STREET,SAN LEANDRO,94577,5198,ALA,BAY AREA AQMD,,,2.9315974999999996,2.9315974999999996,,,,0.35274999,0.31747499,0.31394749,37.71042,-122.15826
1044,1,SF,21489,BA,SHORETEL,38897 CHERRY STREET,NEWARK,94560,4813,ALA,BAY AREA AQMD,,,0.000805736,3.8737e-05,3.6889999999999997e-06,5.56e-06,6.389999999999999e-07,1.1068e-05,1.1068e-05,1.1068e-05,37.52054,-122.01145
1045,1,SF,15054,BA,"SHULL'S CABINET, INC",6577 LAS POSITAS ROAD,LIVERMORE,94550,2434,ALA,BAY AREA AQMD,,,0.24518699,0.189796243074,,,,,,,37.70519,-121.71254
1046,1,SF,18174,BA,"SIEMENS HEALTHCARE DIAGNOSTICS, INC",725 POTTER STREET,BERKELEY,94710,2834,ALA,BAY AREA AQMD,,,0.05488741,0.05488741,,,,,,,37.85104,-122.29434
1047,1,SF,9314,BA,SIERRA DESIGN MANUFACTURING INC,1113 GREENVILLE ROAD,LIVERMORE,94550,3089,ALA,BAY AREA AQMD,,,0.08839964,0.08839964,,,,,,,37.70222,-121.69733
1048,1,SF,18268,BA,SIERRA PACIFIC,3213 WOOD STREET,OAKLAND,94608,3272,ALA,BAY AREA AQMD,,,,,,,,6.27334201,5.81376601,4.2119458,37.8230519863089,-122.290281368219
1049,1,SF,21374,BA,SIGMATRON INTL - INC,30000 EIGENBRODT WAY,UNION CITY,94587,3572,ALA,BAY AREA AQMD,,,1.5302508,1.5302506999999999,,,,,,,37.61027,-122.07049
